Brand,Generic Category,Category,Sub Category,SKU,Product Name,Product Variant Name,Processor,Connectivity,Memory,Storage,Colour,Display,ALP Inc VAT,Media URLs,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPad AppleCare,S9865HN/A,9-inch iPad Pro,AppleCare+ for 12.9-inch iPad Pro (5th gen.),,,,,,,"15,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPad AppleCare,SCLH2HN/A,iPad mini,AppleCare+ for iPad mini (6th generation),,,,,,,"6,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPad AppleCare,SCM32HN/A,2-inch iPad,AppleCare+ for 10.2-inch iPad (9th generation),,,,,,,"6,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPad AppleCare,SEJD2HN/A,AppleCare+,AppleCare+ for iPad Air (5th generation),,,,,,,"7,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPad AppleCare,SGFC2HN/A,AppleCare+,AppleCare+ for iPad (10th generation),,,,,,,"6,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPad AppleCare,SGG22HN/A,AppleCare+,AppleCare+ for iPad Pro 11-inch (4th generation),,,,,,,"12,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPad AppleCare,SGGY2HN/A,AppleCare+,AppleCare+ for iPad Pro 12.9-inch (6th generation),,,,,,,"15,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPad AppleCare,SM2A2HN/A,AppleCare+,AppleCare+ for iPad Air 13-inch (M2),,,,,,,"9,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPad AppleCare,SM2V2HN/A,AppleCare+,AppleCare+ for iPad Air 11-inch (M2),,,,,,,"7,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPad AppleCare,SM2W2HN/A,AppleCare+,AppleCare+ for iPad Pro 13-inch (M4),,,,,,,"17,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPad AppleCare,SM2X2HN/A,AppleCare+,AppleCare+ for iPad Pro 11-inch (M4),,,,,,,"15,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPad AppleCare,SNGN2HN/A,iPad mini,AppleCare+ for iPad mini (A17 Pro),,,,,,,"6,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPad AppleCare,SUYD2HN/A,AppleCare+,AppleCare+ for iPad (A16),,,,,,,"6,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPad AppleCare,SV072HN/A,AppleCare+,AppleCare+ for iPad Air 11-inch (M3),,,,,,,"7,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPad AppleCare,SV172HN/A,AppleCare+,AppleCare+ for iPad Air 13-inch (M3),,,,,,,"9,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPhone AppleCare,S8406HN/A,iPhone 11,AppleCare+ for iPhone 11,,,,,,,"14,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPhone AppleCare,S8945HN/A,iPhone 12,AppleCare+ for iPhone 12,,,,,,,"14,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPhone AppleCare,SCMP2HN/A,iPhone 13,AppleCare+ for iPhone 13 mini,,,,,,,"14,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPhone AppleCare,SCMQ2HN/A,iPhone 13,AppleCare+ for iPhone 13,,,,,,,"14,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPhone AppleCare,SCMR2HN/A,iPhone 13 Pro,AppleCare+ for iPhone 13 Pro,,,,,,,"20,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPhone AppleCare,SCMT2HN/A,iPhone 13 Pro,AppleCare+ for iPhone 13 Pro Max,,,,,,,"20,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPhone AppleCare,SEH92HN/A,AppleCare+,AppleCare+ for iPhone SE (3rd generation),,,,,,,"7,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPhone AppleCare,SFYT2HN/A,iPhone 14 Plus,AppleCare+ for iPhone 14 Plus,,,,,,,"17,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPhone AppleCare,SFYU2HN/A,iPhone 14,AppleCare+ for iPhone 14,,,,,,,"14,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPhone AppleCare,SFYV2HN/A,iPhone 14 Pro,AppleCare+ for iPhone 14 Pro,,,,,,,"20,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPhone AppleCare,SFYW2HN/A,iPhone 14 Pro,AppleCare+ for iPhone 14 Pro Max,,,,,,,"20,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPhone AppleCare,SJRQ2HN/A,iPhone 15,AppleCare+ for iPhone 15,,,,,,,"14,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPhone AppleCare,SJT42HN/A,iPhone 15 Plus,AppleCare+ for iPhone 15 Plus,,,,,,,"17,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPhone AppleCare,SJT92HN/A,iPhone 15 Pro,AppleCare+ for iPhone 15 Pro,,,,,,,"20,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPhone AppleCare,SJTJ2HN/A,iPhone 15 Pro,AppleCare+ for iPhone 15 Pro Max,,,,,,,"20,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPhone AppleCare,SNHA2HN/A,iPhone 16,AppleCare+ for iPhone 16,,,,,,,"14,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPhone AppleCare,SNHP2HN/A,iPhone 16 Plus,AppleCare+ for iPhone 16 Plus,,,,,,,"17,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPhone AppleCare,SNHV2HN/A,iPhone 16 Pro,AppleCare+ for iPhone 16 Pro,,,,,,,"20,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPhone AppleCare,SNJ22HN/A,iPhone 16 Pro,AppleCare+ for iPhone 16 Pro Max,,,,,,,"20,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,iPhone AppleCare,ST3V2HN/A,iPhone 16e,AppleCare+ for iPhone 16e,,,,,,,"10,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Mac AppleCare,S9688HN/A,iMac,AppleCare+ for iMac,,,,,,,"16,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Mac AppleCare,S9703HN/A,Mac mini,AppleCare+ for Mac mini,,,,,,,"9,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Mac AppleCare,S9736HN/A,13-inch MacBook Pro,AppleCare+ for 13-inch MacBook Pro (M1),,,,,,,"22,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Mac AppleCare,S9764HN/A,13-inch MacBook Pro,AppleCare+ for 13-inch MacBook Pro (Intel),,,,,,,"24,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Mac AppleCare,S9775HN/A,16-inch MacBook Pro,AppleCare+ for 16-inch MacBook Pro (Intel),,,,,,,"33,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,AppleCare for MACBOOK AIR M1,S9788HN/A,13-inch MacBook Air,AppleCare+ for 13-inch MacBook Air (M1),,,,,,,"17,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Mac AppleCare,SCPG2HN/A,14-inch MacBook Pro,AppleCare+ for 14-inch MacBook Pro,,,,,,,"26,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Mac AppleCare,SDYP2HN/A,16-inch MacBook Pro,AppleCare+ for 16-inch MacBook Pro (M1),,,,,,,"37,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Mac AppleCare,SELQ2HN/A,Mac Studio,AppleCare+ for Mac Studio,,,,,,,"16,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Mac AppleCare,SF8C2HN/A,AppleCare+,AppleCare+ for 13‑inch MacBook Air (M2),,,,,,,"17,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Mac AppleCare,SF932HN/A,13-inch MacBook Pro,AppleCare+ for 13-inch MacBook Pro (M2),,,,,,,"22,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Mac AppleCare,SGAQ2HN/A,AppleCare+,AppleCare+ for 14‑inch MacBook Pro (M2),,,,,,,"26,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Mac AppleCare,SGCT2HN/A,AppleCare+,AppleCare+ for 16‑inch MacBook Pro (M2),,,,,,,"37,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Mac AppleCare,SGQQ2HN/A,Mac mini,AppleCare+ for Mac mini (M2),,,,,,,"9,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Mac AppleCare,SJFY2HN/A,AppleCare+,AppleCare+ for 15‑inch MacBook Air (M2),,,,,,,"21,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Mac AppleCare,SJGC2HN/A,Mac Studio,AppleCare+ for Mac Studio (M2),,,,,,,"16,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Mac AppleCare,SJGQ2HN/A,AppleCare+,AppleCare+ for Mac Pro (M2),,,,,,,"49,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Mac AppleCare,SL9K2HN/A,AppleCare+,AppleCare+ for 14‑inch MacBook Pro (M3),,,,,,,"26,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Mac AppleCare,SL9L2HN/A,AppleCare+,AppleCare+ for 14-in MB Pro (M3 Pro/M3 Max),,,,,,,"26,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Mac AppleCare,SL9M2HN/A,AppleCare+,AppleCare+ for 16‑inch MacBook Pro (M3),,,,,,,"37,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Mac AppleCare,SLA62HN/A,iMac,AppleCare+ for iMac (M3),,,,,,,"16,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Mac AppleCare,SLPJ2HN/A,AppleCare+,AppleCare+ for 13‑inch MacBook Air (M3),,,,,,,"19,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Mac AppleCare,SLPL2HN/A,AppleCare+,AppleCare+ for 15‑inch MacBook Air (M3),,,,,,,"21,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Mac AppleCare,SR172HN/A,14-inch MacBook Pro,AppleCare+ for 14-inch MacBook Pro (M4),,,,,,,"26,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Mac AppleCare,SR182HN/A,AppleCare+,AppleCare+ for 14-in MacBook Pro (M4 Pro/M4 Max),,,,,,,"26,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Mac AppleCare,SR192HN/A,AppleCare+,AppleCare+ for 16-in MacBook Pro (M4 Pro/M4 Max),,,,,,,"37,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Mac AppleCare,SR1A2HN/A,iMac,AppleCare+ for iMac (M4),,,,,,,"16,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Mac AppleCare,SR1C2HN/A,Mac mini,AppleCare+ for Mac mini (M4),,,,,,,"9,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Mac AppleCare,STKT2HN/A,Mac Studio,AppleCare+ for Mac Studio (M4),,,,,,,"16,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Mac AppleCare,SUWE2HN/A,13-inch MacBook Air,AppleCare+ for 13-inch MacBook Air (M4),,,,,,,"19,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Mac AppleCare,SUWF2HN/A,15-inch MacBook Air,AppleCare+ for 15-inch MacBook Air (M4),,,,,,,"21,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Apple Watch,S8646HN/A,Apple Watch SE,AppleCare+ for Apple Watch SE Aluminium,,,,,,,"4,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Apple Watch,S8647HN/A,AppleCare+,AppleCare+ for Apple Watch Nike SE,,,,,,,"4,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Apple Watch,S8678HN/A,Apple Watch Series 6,AppleCare+ for Apple Watch Series 6 Aluminium,,,,,,,"7,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Apple Watch,S8679HN/A,AppleCare+,AppleCare+ for Apple Watch Nike Series 6,,,,,,,"7,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Apple Watch,S8717HN/A,Apple Watch Series 6,AppleCare+ for Apple Watch Series 6 Stainless Steel,,,,,,,"7,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Apple Watch,SCCU2HN/A,Apple Watch Series 7,AppleCare+ for Apple Watch Series 7 Aluminum,,,,,,,"7,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Apple Watch,SCCV2HN/A,AppleCare+,AppleCare+ for Apple Watch Nike Series 7,,,,,,,"7,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Apple Watch,SCCW2HN/A,Apple Watch Series 7,AppleCare+ for Apple Watch Series 7 Stainless Steel,,,,,,,"7,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Apple Watch,SG1L2HN/A,Apple Watch Series 8,AppleCare+ for Apple Watch Series 8 Aluminum,,,,,,,"7,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Apple Watch,SG282HN/A,Apple Watch SE,AppleCare+ for Apple Watch SE (2nd generation),,,,,,,"4,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Apple Watch,SG2L2HN/A,Apple Watch Series 8,AppleCare+ for Apple Watch Series 8 Stainless Steel,,,,,,,"7,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Apple Watch,SG2U2HN/A,AppleCare+,AppleCare+ for Apple Watch Ultra Titanium,,,,,,,"9,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Apple Watch,SJXC2HN/A,Apple Watch Series 9,AppleCare+ for Apple Watch Series 9 Aluminum,,,,,,,"7,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Apple Watch,SJXD2HN/A,Apple Watch Ultra 2,AppleCare+ for Apple Watch Ultra 2,,,,,,,"9,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Apple Watch,SJY32HN/A,Apple Watch Series 9,AppleCare+ for Apple Watch Series 9 Stainless Steel,,,,,,,"7,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Apple Watch,SNMF2HN/A,Apple Watch Series 10,AppleCare+ for Apple Watch Series 10 Aluminium,,,,,,,"7,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Apple Care,APPLE CARE,Apple Watch,SNN72HN/A,Apple Watch Series 10,AppleCare+ for Apple Watch Series 10 Titanium,,,,,,,"7,900.00",https://gurucodes-data.pages.dev/websites/conquer/AppleCare/applecare.png,,,,,,,,,,,,,,,,,,,
APPLE,Tablets,IPAD,iPad Air,MC9W4HN/A,11-inch iPad Air,11-inch iPad Air Wi-Fi 128GB - Space Grey,-,Wi-Fi,,128GB,Space Grey,,"59,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Tablets,IPAD,iPad Air,MC9X4HN/A,11-inch iPad Air,11-inch iPad Air Wi-Fi 128GB - Blue,-,Wi-Fi,,128GB,Blue,,"59,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Tablets,IPAD,iPad Air,MC9Y4HN/A,11-inch iPad Air,11-inch iPad Air Wi-Fi 128GB - Starlight,-,Wi-Fi,,128GB,Starlight,,"59,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Tablets,IPAD,iPad Air,MCA04HN/A,11-inch iPad Air,11-inch iPad Air Wi-Fi 128GB - Purple,-,Wi-Fi,,128GB,Purple,,"59,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Tablets,IPAD,iPad Air,MCA14HN/A,11-inch iPad Air,11-inch iPad Air Wi-Fi 256GB - Space Grey,-,Wi-Fi,,256GB,Space Grey,,"69,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Tablets,IPAD,iPad Air,MCA34HN/A,11-inch iPad Air,11-inch iPad Air Wi-Fi 256GB - Blue,-,Wi-Fi,,256GB,Blue,,"69,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Tablets,IPAD,iPad Air,MCA44HN/A,11-inch iPad Air,11-inch iPad Air Wi-Fi 256GB - Starlight,-,Wi-Fi,,256GB,Starlight,,"69,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Tablets,IPAD,iPad Air,MCA64HN/A,11-inch iPad Air,11-inch iPad Air Wi-Fi 256GB - Purple,-,Wi-Fi,,256GB,Purple,,"69,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Tablets,IPAD,iPad Air,MCA74HN/A,11-inch iPad Air,11-inch iPad Air Wi-Fi 512GB - Space Grey,-,Wi-Fi,,512GB,Space Grey,,"89,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Tablets,IPAD,iPad Air,MCA94HN/A,11-inch iPad Air,11-inch iPad Air Wi-Fi 512GB - Blue,-,Wi-Fi,,512GB,Blue,,"89,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Tablets,IPAD,iPad Air,MCAA4HN/A,11-inch iPad Air,11-inch iPad Air Wi-Fi 512GB - Starlight,-,Wi-Fi,,512GB,Starlight,,"89,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Tablets,IPAD,iPad Air,MCAE4HN/A,11-inch iPad Air,11-inch iPad Air Wi-Fi 512GB - Purple,-,Wi-Fi,,512GB,Purple,,"89,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Tablets,IPAD,iPad Air,MCAH4HN/A,11-inch iPad Air,11-inch iPad Air Wi-Fi 1TB - Space Grey,-,Wi-Fi,,1TB,Space Grey,,"109,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Tablets,IPAD,iPad Air,MCAJ4HN/A,11-inch iPad Air,11-inch iPad Air Wi-Fi 1TB - Blue,-,Wi-Fi,,1TB,Blue,,"109,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Tablets,IPAD,iPad Air,MCAQ4HN/A,11-inch iPad Air,11-inch iPad Air Wi-Fi 1TB - Starlight,-,Wi-Fi,,1TB,Starlight,,"109,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Tablets,IPAD,iPad Air,MCAU4HN/A,11-inch iPad Air,11-inch iPad Air Wi-Fi 1TB - Purple,-,Wi-Fi,,1TB,Purple,,"109,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Tablets,IPAD,iPad Air,MCFV4HN/A,11-inch iPad Air,11-inch iPad Air Wi-Fi + Cellular 128GB - Space Grey,-,Wi-Fi + Cellular,,128GB,Space Grey,,"74,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Tablets,IPAD,iPad Air,MCFW4HN/A,11-inch iPad Air,11-inch iPad Air Wi-Fi + Cellular 128GB - Blue,-,Wi-Fi + Cellular,,128GB,Blue,,"74,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Tablets,IPAD,iPad Air,MCFX4HN/A,11-inch iPad Air,11-inch iPad Air Wi-Fi + Cellular 128GB - Starlight,-,Wi-Fi + Cellular,,128GB,Starlight,,"74,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Tablets,IPAD,iPad Air,MCFY4HN/A,11-inch iPad Air,11-inch iPad Air Wi-Fi + Cellular 128GB - Purple,-,Wi-Fi + Cellular,,128GB,Purple,,"74,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Tablets,IPAD,iPad Air,MCG04HN/A,11-inch iPad Air,11-inch iPad Air Wi-Fi + Cellular 256GB - Space Grey,-,Wi-Fi + Cellular,,256GB,Space Grey,,"84,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Tablets,IPAD,iPad Air,MCG14HN/A,11-inch iPad Air,11-inch iPad Air Wi-Fi + Cellular 256GB - Blue,-,Wi-Fi + Cellular,,256GB,Blue,,"84,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Tablets,IPAD,iPad Air,MCG24HN/A,11-inch iPad Air,11-inch iPad Air Wi-Fi + Cellular 256GB - Starlight,-,Wi-Fi + Cellular,,256GB,Starlight,,"84,900.00",,,,,,,,,,,,,,,,,,,,
